page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
26,16,reference_content,"[15] Y. Tang, R.G. Rowe, E.L. Botvinick, A. Kurup, A.J. Putnam, M. Seiki, V.M. Weaver, E.T. Keller, S. Goldstein, J. Dai, D. Begun, T. Saunders, S.J. Weiss, MT1-MMP-dependent control of skeletal stem ","[85.0, 1085.0, 1025.0, 1176.0]",reference_item,0.85,"[""reference content label: [15] Y. Tang, R.G. Rowe, E.L. Botvinick, A. Kurup, A.J. Putn""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,17,reference_content,"[16] X. He, H. Wang, T. Jin, Y. Xu, L. Mei, J. Yang, TLR4 Activation Promotes Bone Marrow MSC Proliferation and Osteogenic Differentiation via Wnt3a and Wnt5a Signaling, PLoS One. 11 (2016) e0149876. ","[85.0, 1177.0, 1008.0, 1246.0]",reference_item,0.85,"[""reference content label: [16] X. He, H. Wang, T. Jin, Y. Xu, L. Mei, J. Yang, TLR4 Ac""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,18,reference_content,"[17] M. Kuroda, H. Wada, Y. Kimura, K. Ueda, N. Kioka, Vinculin promotes nuclear localization of TAZ to inhibit ECM stiffness-dependent differentiation into adipocytes, J Cell Sci. 130 (2017) 989–1002","[85.0, 1246.0, 1026.0, 1313.0]",reference_item,0.85,"[""reference content label: [17] M. Kuroda, H. Wada, Y. Kimura, K. Ueda, N. Kioka, Vincu""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,19,reference_content,"[18] Q. Chen, M.S. Kinch, T.H. Lin, K. Burridge, R.L. Juliano, Integrin-mediated cell adhesion activates mitogen-activated protein kinases, J. Biol. Chem. 269 (1994) 26602–26605.","[85.0, 1315.0, 1008.0, 1361.0]",reference_item,0.85,"[""reference content label: [18] Q. Chen, M.S. Kinch, T.H. Lin, K. Burridge, R.L. Julian""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,20,reference_content,"[19] S. Dupont, L. Morsut, M. Aragona, E. Enzo, S. Giulitti, M. Cordenonsi, F. Zanconato, J. Le Digabel, M. Forcato, S. Bicciato, N. Elvassore, S. Piccolo, Role of YAP/TAZ in mechanotransduction, Natu","[85.0, 1363.0, 1040.0, 1429.0]",reference_item,0.85,"[""reference content label: [19] S. Dupont, L. Morsut, M. Aragona, E. Enzo, S. Giulitti,""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,21,reference_content,"[20] S. Dupont, Role of YAP/TAZ in cell-matrix adhesion-mediated signalling and mechanotransduction, Exp Cell Res. 343 (2016) 42–53. https://doi.org/10.1016/j.yexcr.2015.10.034.","[86.0, 1430.0, 1016.0, 1475.0]",reference_item,0.85,"[""reference content label: [20] S. Dupont, Role of YAP/TAZ in cell-matrix adhesion-medi""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,22,reference_content,"[21] W. Zhong, Y. Li, L. Li, W. Zhang, S. Wang, X. Zheng, YAP-mediated regulation of the chondrogenic phenotype in response to matrix elasticity, J Mol Histol. 44 (2013) 587–95. https://doi.org/10.100","[86.0, 1476.0, 1021.0, 1544.0]",reference_item,0.85,"[""reference content label: [21] W. Zhong, Y. Li, L. Li, W. Zhang, S. Wang, X. Zheng, YA""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
26,23,number,25,"[1026.0, 1561.0, 1055.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,tail_nonref_hold_zone,unknown_like,short_fragment,False,False
27,0,header,Journal Pre-proof,"[475.0, 53.0, 713.0, 80.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p27 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
27,1,reference_content,"[22] A. Karystinou, A.J. Roelofs, A. Neve, F.P. Cantatore, H. Wackerhage, C. De Bari, Yes-associated protein (YAP) is a negative regulator of chondrogenesis in mesenchymal stem cells, Arthritis Res Th","[86.0, 102.0, 1049.0, 170.0]",reference_item,0.85,"[""reference content label: [22] A. Karystinou, A.J. Roelofs, A. Neve, F.P. Cantatore, H""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,2,reference_content,"[23] D. Parate, A. Franco-Obregon, J. Frohlich, C. Beyer, A.A. Abbas, T. Kamarul, J.H.P. Hui, Z. Yang, Enhancement of mesenchymal stem cell chondrogenesis with short-term low intensity pulsed electrom","[85.0, 171.0, 1009.0, 240.0]",reference_item,0.85,"[""reference content label: [23] D. Parate, A. Franco-Obregon, J. Frohlich, C. Beyer, A.""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,3,reference_content,"[24] F. Kurtn, Y.K. Iai, D. Parate, M. van Oostrum, Y.R.F. Schmid, S.J. Toh, J.L. Yee Yap, B. Wollscheid, A. Othman, P.S. Dittrich, A. Franco-Obregón, Cell-Derived Vesicles as TRPC1 Channel Delivery S","[86.0, 239.0, 1033.0, 330.0]",reference_item,0.85,"[""reference content label: [24] F. Kurtn, Y.K. Iai, D. Parate, M. van Oostrum, Y.R.F. S""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,4,reference_content,"[25] Y.K. Tai, C. Ng, K. Purnamawati, J.L.Y. Yap, J.N. Yin, C. Wong, B.K. Patel, P.L. Soong, P. Pelczar, J. Fröhlich, C. Beyer, C.H.H. Fong, S. Ramanan, M. Casarosa, C.P. Cerrato, Z.L. Foo, R.M. Panni","[85.0, 331.0, 1051.0, 489.0]",reference_item,0.85,"[""reference content label: [25] Y.K. Tai, C. Ng, K. Purnamawati, J.L.Y. Yap, J.N. Yin, ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,5,reference_content,"[26] M. Esposito, A. Lucariello, C. Costanzo, A. Fiumarella, A. Giannini, G. Riccardi, I. Riccio, Differentiation of human umbilical cord-derived mesenchymal stem cells, WJ-MSCs, into chondrogenic cel","[85.0, 494.0, 1052.0, 562.0]",reference_item,0.85,"[""reference content label: [26] M. Esposito, A. Lucariello, C. Costanzo, A. Fiumarella,""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,6,reference_content,"[27] J. Huang, Y. Liang, Z. Huang, P. Zhao, Q. Liang, Y. Liu, L. Duan, W. Liu, F. Zhu, L. Bian, J. Xia, J. Xiong, D. Wang, Magnetic Enhancement of Chondrogenic Differentiation of Mesenchymal Stem Cell","[86.0, 563.0, 1044.0, 632.0]",reference_item,0.85,"[""reference content label: [27] J. Huang, Y. Liang, Z. Huang, P. Zhao, Q. Liang, Y. Liu""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,7,reference_content,"[28] C.L. Ross, M. Siriwardane, G. Almeida-Porada, C.D. Porada, P. Brink, G.J. Christ, B.S. Harrison, The effect of low-frequency electromagnetic field on human bone marrow stem/progenitor cell differ","[86.0, 632.0, 1038.0, 700.0]",reference_item,0.85,"[""reference content label: [28] C.L. Ross, M. Siriwardane, G. Almeida-Porada, C.D. Pora""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,8,reference_content,"[29] W. Zhong, W. Zhang, S. Wang, J. Qin, Regulation of fibrochondrogenesis of mesenchymal stem cells in an integrated microfluidic platform embedded with biomimetic nanofibrous scaffolds, PLoS One. 8","[87.0, 701.0, 1040.0, 768.0]",reference_item,0.85,"[""reference content label: [29] W. Zhong, W. Zhang, S. Wang, J. Qin, Regulation of fibr""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,9,reference_content,"[30] W.M. Han, S.J. Heo, T.P. Driscoll, M.E. Boggs, R.L. Duncan, R.L. Mauck, D.M. Elliot, Impact of cellular microenvironment and mechanical perturbation on calcium signalling in meniscus fibrochondro","[87.0, 770.0, 1051.0, 838.0]",reference_item,0.85,"[""reference content label: [30] W.M. Han, S.J. Heo, T.P. Driscoll, M.E. Boggs, R.L. Dun""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,10,reference_content,"[31] J.L.Y. Yap, Y.K. Tai, J. Fröhlich, C.H.H. Fong, J.N. Yin, Z.L. Foo, S. Ramanan, C. Beyer, S.J. Toh, M. Casarosa, N. Bharathy, M.P. Kala, M. Egli, R. Taneja, C.N. Lee, A. Franco-Obregón, Ambient a","[85.0, 839.0, 1041.0, 953.0]",reference_item,0.85,"[""reference content label: [31] J.L.Y. Yap, Y.K. Tai, J. Fr\u00f6hlich, C.H.H. Fong, J.N. Yi""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,11,reference_content,"[32] S. Crocetti, C. Beyer, G. Schade, M. Egli, J. Frohlich, A. Franco-Obregon, Low intensity and frequency pulsed electromagnetic fields selectively impair breast cancer cell viability, PLoS One. 8 (","[85.0, 954.0, 1046.0, 1023.0]",reference_item,0.85,"[""reference content label: [32] S. Crocetti, C. Beyer, G. Schade, M. Egli, J. Frohlich,""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,12,reference_content,"[33] M.E. Berginski, S.M. Gomez, The Focal Adhesion Analysis Server: a web tool for analyzing focal adhesion dynamics, F1000Res. 2 (2013) 68. https://doi.org/10.12688/f1000research.2-68.v1.","[85.0, 1024.0, 996.0, 1069.0]",reference_item,0.85,"[""reference content label: [33] M.E. Berginski, S.M. Gomez, The Focal Adhesion Analysis""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,13,reference_content,"[34] D.R. Hipfner, S.M. Cohen, Connecting proliferation and apoptosis in development and disease, Nat. Rev. Mol. Cell Biol. 5 (2004) 805–815. https://doi.org/10.1038/nrm1491.","[87.0, 1071.0, 1021.0, 1115.0]",reference_item,0.85,"[""reference content label: [34] D.R. Hipfner, S.M. Cohen, Connecting proliferation and ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,14,reference_content,"[35] N.A. Arita, D. Pelaez, H.S. Cheung, Activation of the extracellular signal-regulated kinases 1 and 2 (ERK1/2) is needed for the TGF $ \beta $-induced chondrogenic and osteogenic differentiation o","[86.0, 1116.0, 1013.0, 1205.0]",reference_item,0.85,"[""reference content label: [35] N.A. Arita, D. Pelaez, H.S. Cheung, Activation of the e""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,15,reference_content,"[36] P.P. Provenzano, D.R. Inman, K.W. Eliceiri, P.J. Keely, Matrix density-induced mechanoregulation of breast cell phenotype, signaling and gene expression through a FAK-ERK linkage, Oncogene. 28 (2","[85.0, 1207.0, 1033.0, 1276.0]",reference_item,0.85,"[""reference content label: [36] P.P. Provenzano, D.R. Inman, K.W. Eliceiri, P.J. Keely,""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,16,reference_content,"[37] S. Wan, X. Fu, Y. Ji, M. Li, X. Shi, Y. Wang, FAK- and YAP/TAZ dependent mechanotransduction pathways are required for enhanced immunomodulatory properties of adipose-derived mesenchymal stem cel","[86.0, 1276.0, 1033.0, 1367.0]",reference_item,0.85,"[""reference content label: [37] S. Wan, X. Fu, Y. Ji, M. Li, X. Shi, Y. Wang, FAK- and ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,17,reference_content,"[38] T.P. Driscoll, B.D. Cosgrove, S.J. Heo, Z.E. Shurden, R.L. Mauck, Cytoskeletal to Nuclear Strain Transfer Regulates YAP Signaling in Mesenchymal Stem Cells, Biophys J. 108 (2015) 2783–93. https:/","[85.0, 1369.0, 995.0, 1436.0]",reference_item,0.85,"[""reference content label: [38] T.P. Driscoll, B.D. Cosgrove, S.J. Heo, Z.E. Shurden, R""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,18,reference_content,"[39] S. Piccolo, S. Dupont, M. Cordenonsi, The biology of YAP/TAZ: hippo signaling and beyond, Physiol Rev. 94 (2014) 1287–312. https://doi.org/10.1152/physrev.00005.2014.","[85.0, 1438.0, 1028.0, 1483.0]",reference_item,0.85,"[""reference content label: [39] S. Piccolo, S. Dupont, M. Cordenonsi, The biology of YA""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,19,reference_content,"[40] M. Fischer, P. Rikeit, P. Knaus, C. Coirault, YAP-Mediated Mechanotransduction in Skeletal Muscle, Front. Physiol. 7 (2016) 1–12. https://doi.org/10.3389/fphys.2016.00041.","[85.0, 1485.0, 1027.0, 1528.0]",reference_item,0.85,"[""reference content label: [40] M. Fischer, P. Rikeit, P. Knaus, C. Coirault, YAP-Media""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
27,20,number,26,"[1026.0, 1561.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
28,0,header,Journal Pre-proof,"[476.0, 52.0, 712.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p28 y=52/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
28,1,reference_content,"[41] H. Kavand, N. Haghighipour, B. Zeynali, E. Seyedjafari, B. Abdemami, Extremely Low Frequency Electromagnetic Field in Mesenchymal Stem Cells Gene Regulation: Chondrogenic Markers Evaluation, Arti","[85.0, 101.0, 1001.0, 170.0]",reference_item,0.85,"[""reference content label: [41] H. Kavand, N. Haghighipour, B. Zeynali, E. Seyedjafari,""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,2,reference_content,"[42] S. Mayer-Wagner, A. Passberger, B. Sievers, J. Aigner, B. Summer, T.S. Schiergens, V. Jansson, P.E. Muller, Effects of low frequency electromagnetic fields on the chondrogenic differentiation of ","[85.0, 171.0, 1050.0, 240.0]",reference_item,0.85,"[""reference content label: [42] S. Mayer-Wagner, A. Passberger, B. Sievers, J. Aigner, ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,3,reference_content,"[43] D. Parate, N.D. Kadir, C. Celik, E.H. Lee, J.H.P. Hui, A. Franco-Obregón, Z. Yang, Pulsed electromagnetic fields potentiate the paracrine function of mesenchymal stem cells for cartilage regenera","[86.0, 240.0, 987.0, 309.0]",reference_item,0.85,"[""reference content label: [43] D. Parate, N.D. Kadir, C. Celik, E.H. Lee, J.H.P. Hui, ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,4,reference_content,"[44] S. Zhou, S. Chen, Q. Jiang, M. Pei, Determinants of stem cell lineage differentiation toward chondrogenesis versus adipogenesis, Cell Mol Life Sci. 76 (2019) 1653–1680. https://doi.org/10.1007/s0","[86.0, 308.0, 948.0, 376.0]",reference_item,0.85,"[""reference content label: [44] S. Zhou, S. Chen, Q. Jiang, M. Pei, Determinants of ste""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,5,reference_content,"[45] S. Ichinose, M. Tagami, T. Muneta, I. Sekiya, Morphological examination during in vitro cartilage formation by human mesenchymal stem cells, Cell Tissue Res. 322 (2005) 217–26. https://doi.org/10","[86.0, 377.0, 991.0, 445.0]",reference_item,0.85,"[""reference content label: [45] S. Ichinose, M. Tagami, T. Muneta, I. Sekiya, Morpholog""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,6,reference_content,"[46] S. Ghosh, M. Laha, S. Mondal, S. Sengupta, D.L. Kaplan, In vitro model of mesenchymal condensation during chondrogenic development, Biomaterials. 30 (2009) 6530–40. https://doi.org/10.1016/j.biom","[85.0, 447.0, 1052.0, 514.0]",reference_item,0.85,"[""reference content label: [46] S. Ghosh, M. Laha, S. Mondal, S. Sengupta, D.L. Kaplan,""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,7,reference_content,"[47] J.S. Park, J.S. Chu, A.D. Tsou, R. Diop, Z. Tang, A. Wang, S. Li, The effect of matrix stiffness on the differentiation of mesenchymal stem cells in response to TGF-beta. Biomaterials. 32 (2011) ","[85.0, 516.0, 1034.0, 584.0]",reference_item,0.85,"[""reference content label: [47] J.S. Park, J.S. Chu, A.D. Tsou, R. Diop, Z. Tang, A. Wa""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,8,reference_content,"[48] A. Wooas, G. Wang, F. Beier, Regulation of chondrocyte differentiation by the actin cytoskeleton and adhesive interactions, J Cell Physiol. 213 (2007) 1–8. https://doi.org/10.1002/jcp.21110.","[85.0, 585.0, 1034.0, 631.0]",reference_item,0.85,"[""reference content label: [48] A. Wooas, G. Wang, F. Beier, Regulation of chondrocyte ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,9,reference_content,"[49] S.K. Mitra, D.A. Hanson, D.D. Schlaepfer, Focal adhesion kinase: in command and control of cell motility, Nat Rev Mol Cell Biol. 6 (2005) 56–68. https://doi.org/10.1038/nrm1549.","[85.0, 631.0, 1004.0, 676.0]",reference_item,0.85,"[""reference content label: [49] S.K. Mitra, D.A. Hanson, D.D. Schlaepfer, Focal adhesio""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,10,reference_content,"[50] I. Takahashi, Effect of stretching on gene expression of beta1 integrin and focal adhesion kinase and on chondrogenesis through cell-extracellular matrix interactions, Eur. J. Cell Biol. 82 (2003","[86.0, 678.0, 1037.0, 745.0]",reference_item,0.85,"[""reference content label: [50] I. Takahashi, Effect of stretching on gene expression o""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,11,reference_content,"[51] A.M. Delise, R.S. Tuan, Analysis of N-cadherin function in limb mesenchymal chondrogenesis in vitro, Dev Dyn. 225 (2002) 195–204. https://doi.org/10.1002/dvdy.10151.","[85.0, 746.0, 1044.0, 792.0]",reference_item,0.85,"[""reference content label: [51] A.M. Delise, R.S. Tuan, Analysis of N-cadherin function""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,12,reference_content,"[52] O.S. Bang, E.J. Kim, J.G. Chung, S.R. Lee, T.K. Park, S.S. Kang, Association of focal adhesion kinase with fibronectin and paxillin is required for precartilage condensation of chick mesenchymal ","[86.0, 793.0, 1047.0, 861.0]",reference_item,0.85,"[""reference content label: [52] O.S. Bang, E.J. Kim, J.G. Chung, S.R. Lee, T.K. Park, S""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,13,reference_content,"[53] J.K. Wise, A.L. Yarin, C.M. Megaridis, M. Cho, Chondrogenic differentiation of human mesenchymal stem cells on oriented nanofibrous scaffolds: engineering the superficial zone of articular cartil","[85.0, 862.0, 1029.0, 929.0]",reference_item,0.85,"[""reference content label: [53] J.K. Wise, A.L. Yarin, C.M. Megaridis, M. Cho, Chondrog""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,14,reference_content,"[54] Y.Y. Li, T.H. Choy, F.C. Ho, P.B. Chan, Scaffold composition affects cytoskeleton organization, cell-matrix interaction and the cellular fate of human mesenchymal stem cells upon chondrogenic dif","[85.0, 930.0, 1022.0, 998.0]",reference_item,0.85,"[""reference content label: [54] Y.Y. Li, T.H. Choy, F.C. Ho, P.B. Chan, Scaffold compos""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,15,reference_content,"[55] A. Patel, R. Sharif-Naeini, J.R.H. Folgering, D. Bichet, F. Duprat, E. Honoré, Canonical TRP channels and mechanotransduction: from physiology to disease states, Pflüg. Arch. - Eur. J. Physiol. 4","[86.0, 999.0, 1045.0, 1067.0]",reference_item,0.85,"[""reference content label: [55] A. Patel, R. Sharif-Naeini, J.R.H. Folgering, D. Bichet""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,16,reference_content,"[56] J. Canales, D. Morales, C. Blanco, J. Rivas, N. Díaz, I. Angelopoulos, O. Cerda, A TR(i)P to Cell Migration: New Roles of TRP Channels in Mechanotransduction and Cancer, Front. Physiol. 10 (2019)","[85.0, 1068.0, 1045.0, 1136.0]",reference_item,0.85,"[""reference content label: [56] J. Canales, D. Morales, C. Blanco, J. Rivas, N. D\u00edaz, I""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,17,reference_content,"[57] M.F. Forni, J. Peloggia, K. Trudeau, O. Shirihai, A.J. Kowaltowski, Murine Mesenchymal Stem Cell Commitment to Differentiation Is Regulated by Mitochondrial Dynamics, Stem Cells. 34 (2016) 743–55","[86.0, 1137.0, 1050.0, 1205.0]",reference_item,0.85,"[""reference content label: [57] M.F. Forni, J. Peloggia, K. Trudeau, O. Shirihai, A.J. ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,18,reference_content,"[58] K.V. Tormos, E. Anso, R.B. Hamanaka, J. Eisenbart, J. Joseph, B. Kalyanaraman, N.S. Chandel, Mitochondrial complex III ROS regulate adipocyte differentiation, Cell Metab. 14 (2011) 537–44. https:","[86.0, 1206.0, 997.0, 1274.0]",reference_item,0.85,"[""reference content label: [58] K.V. Tormos, E. Anso, R.B. Hamanaka, J. Eisenbart, J. J""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,19,reference_content,"[59] T. Finkel, Signal transduction by reactive oxygen species, J Cell Biol. 194 (2011) 7–15. https://doi.org/10.1083/jcb.201102095.","[85.0, 1274.0, 908.0, 1320.0]",reference_item,0.85,"[""reference content label: [59] T. Finkel, Signal transduction by reactive oxygen speci""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,20,reference_content,"[60] K. Morita, T. Miyamoto, N. Fujita, Y. Kubota, K. Ito, K. Takubo, K. Miyamoto, K. Ninomiya, T. Suzuki, R. Iwasaki, M. Yagi, H. Takaishi, Y. Toyama, T. Suda, Reactive oxygen species induce chondroc","[86.0, 1320.0, 1051.0, 1411.0]",reference_item,0.85,"[""reference content label: [60] K. Morita, T. Miyamoto, N. Fujita, Y. Kubota, K. Ito, K""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,21,reference_content,"[61] K.S. Kim, H.W. Choi, H.E. Yoon, I.Y. Kim, Reactive Oxygen Species Generated by NADPH Oxidase 2 and 4 Are Required for Chondrogenic Differentiation, J. Biol. Chem. 285 (2010) 40294–40302. https://","[85.0, 1412.0, 1044.0, 1481.0]",reference_item,0.85,"[""reference content label: [61] K.S. Kim, H.W. Choi, H.E. Yoon, I.Y. Kim, Reactive Oxyg""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,22,reference_content,"[62] A. Maziarz, B. Kocan, M. Bester, S. Budzik, M. Cholewa, T. Ochiya, A. Banas, How electromagnetic fields can influence adult stem cells: positive and negative impacts, Stem Cell Res Ther. 7 (2016)","[85.0, 1483.0, 1028.0, 1550.0]",reference_item,0.85,"[""reference content label: [62] A. Maziarz, B. Kocan, M. Bester, S. Budzik, M. Cholewa,""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
28,23,number,27,"[1026.0, 1561.0, 1055.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
29,0,paragraph_title,Journal Pre-proof,"[476.0, 53.0, 713.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p29 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
29,1,reference_content,"[63] K.J. Wolff, P.S. Ramakrishnan, M.J. Brouillette, B.J. Journot, T.O. McKinley, J.A. Buckwalter, J.A. Martin, Mechanical stress and ATP synthesis are coupled by mitochondrial oxidants in articular ","[86.0, 102.0, 1000.0, 170.0]",reference_item,0.85,"[""reference content label: [63] K.J. Wolff, P.S. Ramakrishnan, M.J. Brouillette, B.J. J""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
29,2,reference_content,"[64] K. Lee, W.J. Esselman, Inhibition of PTPs by H2O2 regulates the activation of distinct MAPK pathways, Free Radic. Biol. Med. 33 (2002) 1121–1132.","[88.0, 172.0, 1052.0, 217.0]",reference_item,0.85,"[""reference content label: [64] K. Lee, W.J. Esselman, Inhibition of PTPs by H2O2 regul""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
29,3,reference_content,"[65] M. Louis, N. Zanou, M. Van Schoor, P. Gailly, TRPC1 regulates skeletal myoblast migration and differentiation, J. Cell Sci. 121 (2008) 3951–3959. https://doi.org/10.1242/jcs.037218.","[87.0, 217.0, 991.0, 263.0]",reference_item,0.85,"[""reference content label: [65] M. Louis, N. Zanou, M. Van Schoor, P. Gailly, TRPC1 reg""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
29,4,reference_content,"[66] O.L. Gervasio, N.P. Whitehead, E.W. Yeung, W.D. Phillips, D.G. Allen, TRPC1 binds to caveolin-3 and is regulated by Src kinase - role in Duchenne muscular dystrophy, J. Cell Sci. 121 (2008) 2246–","[86.0, 263.0, 1045.0, 330.0]",reference_item,0.85,"[""reference content label: [66] O.L. Gervasio, N.P. Whitehead, E.W. Yeung, W.D. Phillip""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
29,5,reference_content,"[67] R.J. Usselman, C. Chavarriaga, P.R. Castello, M. Procopio, T. Ritz, E.A. Dratz, D.J. Singel, C.F. Martino, The Quantum Biology of Reactive Oxygen Species Partitioning Impacts Cellular Bioenergeti","[87.0, 332.0, 987.0, 401.0]",reference_item,0.85,"[""reference content label: [67] R.J. Usselman, C. Chavarriaga, P.R. Castello, M. Procop""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
29,6,reference_content,"[68] C. Polk, Physical mechanisms by which low-frequency magnetic fields can affect the distribution of counterions on cylindrical biological cell surfaces, J. Biol. Phys. 14 (1986) 3–8. https://doi.o","[86.0, 401.0, 1014.0, 470.0]",reference_item,0.85,"[""reference content label: [68] C. Polk, Physical mechanisms by which low-frequency mag""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_bracket,True,True
29,7,number,28,"[1026.0, 1561.0, 1056.0, 1584.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
30,0,header,Journal Pre-proof,"[474.0, 51.0, 714.0, 82.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p30 y=51/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
30,1,image,,"[98.0, 98.0, 1043.0, 702.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
30,2,figure_title,Fig. 1 Magnetic field direction in relation to cell alignment.,"[82.0, 754.0, 705.0, 788.0]",figure_caption,0.92,"[""figure_title label: Fig. 1 Magnetic field direction in relation to cell alignmen""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
30,3,number,29,"[1025.0, 1559.0, 1056.0, 1585.0]",noise,0.9,"[""page number label""]",noise,0.9,,unknown_like,short_fragment,False,False
31,0,header,Journal Pre-proof,"[476.0, 53.0, 712.0, 81.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p31 y=53/1684""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
31,1,figure_title,A,"[92.0, 187.0, 113.0, 208.0]",figure_inner_text,0.9,"[""panel label / figure inner text: A""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
31,2,image,,"[89.0, 193.0, 535.0, 377.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,,unknown_like,empty,True,True
31,3,figure_title,B,"[549.0, 186.0, 566.0, 207.0]",figure_inner_text,0.9,"[""panel label / figure inner text: B""]",figure_inner_text,0.9,display_zone,legend_like,panel_label,True,True
